"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.4609335667617e-12,1.66278256449638,0.335,0.15,3.374924293457e-08,"NK cell","MRPS6"
2.98106378574426e-12,0.558773209142733,0.869,0.728,4.08823087576968e-08,"NK cell","PSME1"
5.30555842097826e-12,0.915901233290039,0.775,0.626,7.27604281852959e-08,"NK cell","HNRNPA2B1"
7.51510946179047e-12,1.03028736951875,0.445,0.238,1.03062211158995e-07,"NK cell","TMED9"
7.90334316633597e-12,0.91651721828093,0.607,0.399,1.08386448183131e-07,"NK cell","CAP1"
9.17996564727666e-12,1.44521467538828,0.372,0.19,1.25894048886752e-07,"NK cell","LAMP1"
1.30611048467611e-11,0.640310365265139,0.712,0.533,1.79119991868481e-07,"NK cell","LSP1"
1.70925254361106e-11,1.32854407423814,0.393,0.204,2.3440689383082e-07,"NK cell","PRMT2"
1.8831151713552e-11,0.75789489079493,0.654,0.463,2.58250414599652e-07,"NK cell","PPIB"
2.59156628233236e-11,0.430697606959908,0.702,0.441,3.5540739995906e-07,"NK cell","GSTP1"
3.26123407240666e-11,1.02535409336718,0.476,0.289,4.4724564068985e-07,"NK cell","FAM49B"
3.46125463314123e-11,1.04702111065232,0.487,0.286,4.74676460388989e-07,"NK cell","SELT"
3.70508684196221e-11,1.56215953236641,0.277,0.117,5.08115609506697e-07,"NK cell","CISD3"
5.01937484911162e-11,1.57407158987746,0.257,0.104,6.88357066807168e-07,"NK cell","FLOT1"
5.60531063095169e-11,0.832038426259851,0.508,0.297,7.68712299928714e-07,"NK cell","HNRNPA3"
1.17415475977486e-10,1.34627960308674,0.283,0.126,1.61023583755524e-06,"NK cell","FDPS"
1.23872551461482e-10,1.33804446909947,0.251,0.103,1.69878817074277e-06,"NK cell","ADA"
1.28015050459451e-10,0.814446434697665,0.675,0.507,1.75559840200091e-06,"NK cell","PPP1CA"
2.44128930539083e-10,0.979166573131546,0.565,0.373,3.34798415341298e-06,"NK cell","LCP1"
3.42111444703169e-10,0.964645888864701,0.618,0.427,4.69171635265926e-06,"NK cell","IL2RG"
3.62592853260969e-10,0.934833114780876,0.487,0.299,4.97259838962093e-06,"NK cell","ENSA"
6.62298962443666e-10,0.92226499297325,0.414,0.231,9.08276797095243e-06,"NK cell","POLR2G"
7.48838695724782e-10,0.923961789713292,0.492,0.303,1.02695738731697e-05,"NK cell","ARPC4"
8.7265451168795e-10,0.663365499574947,0.487,0.293,1.19675839732886e-05,"NK cell","TBCB"
9.37357053819586e-10,1.15013655080528,0.414,0.234,1.28549146360818e-05,"NK cell","HSP90B1"
1.36925603555113e-09,0.933268635548083,0.393,0.209,1.87779772715482e-05,"NK cell","DDIT4"
1.37071743754374e-09,0.542243405233707,0.691,0.515,1.87980189384749e-05,"NK cell","ARPC5"
1.69344067649453e-09,0.92076187691036,0.455,0.276,2.32238454374459e-05,"NK cell","YWHAQ"
1.99290003380015e-09,0.70336022598129,0.827,0.754,2.73306310635353e-05,"NK cell","TXNIP"
2.07493919337318e-09,1.19996498647765,0.34,0.18,2.84557160979198e-05,"NK cell","ARL6IP1"
2.68521407239716e-09,1.77765066029346,0.314,0.157,3.68250257888546e-05,"NK cell","PSMC4"
2.97905429375498e-09,0.625551962538582,0.55,0.351,4.08547505845557e-05,"NK cell","SERPINB1"
3.14235556192742e-09,0.826205015977718,0.476,0.3,4.30942641762727e-05,"NK cell","RAB7A"
4.34647236685504e-09,1.08877033041874,0.377,0.206,5.960752203905e-05,"NK cell","C19orf10"
5.01448263947395e-09,1.24677191343268,0.309,0.158,6.87686149177457e-05,"NK cell","SYTL1"
5.57857758099531e-09,1.17756408857785,0.304,0.15,7.65046129457697e-05,"NK cell","RNF126"
5.68544647185767e-09,1.29119235659266,0.257,0.114,7.79702129150561e-05,"NK cell","TMEM109"
5.79648743819059e-09,1.37453767241536,0.251,0.117,7.94930287273457e-05,"NK cell","PRKCH"
7.8891395682483e-09,1.63374860335545,0.435,0.262,0.000108191660038957,"NK cell","SCP2"
8.04041321441673e-09,0.771785331474625,0.518,0.342,0.000110266226822511,"NK cell","PRDX5"
1.11538237209951e-08,1.01177090970074,0.398,0.239,0.000152963538509726,"NK cell","SUN2"
1.25644847904194e-08,1.09835252618167,0.34,0.189,0.000172309344415811,"NK cell","JAK1"
1.31361499109961e-08,0.780718419292439,0.613,0.438,0.0001801491598794,"NK cell","TRAPPC1"
1.46447504706873e-08,1.01604251346531,0.471,0.298,0.000200838107955005,"NK cell","OSTF1"
1.46760911536355e-08,0.721961044181988,0.639,0.454,0.000201267914080957,"NK cell","PSMB1"
1.5693549583483e-08,1.03043041232675,0.382,0.213,0.000215221338987885,"NK cell","CD97"
1.71350704687651e-08,0.862997590586264,0.398,0.228,0.000234990356408645,"NK cell","PDIA6"
2.04835486797809e-08,0.955897382732218,0.382,0.221,0.000280911386594516,"NK cell","TAP1"
2.61416812639004e-08,0.960572151789787,0.366,0.207,0.000358507016853131,"NK cell","CDC42SE1"
2.63418736464131e-08,0.85817583550181,0.45,0.273,0.000361252455186909,"NK cell","MSN"
3.13722617401466e-08,0.443073303332576,0.801,0.707,0.00043023919750437,"NK cell","CHCHD2"
3.5763628140828e-08,0.900479753802601,0.393,0.226,0.000490462396323316,"NK cell","HMGN3"
3.86778634948177e-08,1.01663289788599,0.257,0.12,0.000530428219967929,"NK cell","GRHPR"
4.09092100783273e-08,0.42655876553036,0.832,0.691,0.000561028907014181,"NK cell","MYL12B"
5.26328653598559e-08,0.795760402818626,0.455,0.289,0.000721807115545064,"NK cell","PSMD8"
5.35835281763933e-08,0.662286057849242,0.482,0.306,0.000734844505411058,"NK cell","SEC61B"
5.84624130981525e-08,0.615972998864161,0.518,0.34,0.000801753533228064,"NK cell","RBM39"
6.47034048220306e-08,1.29524121101062,0.251,0.12,0.000887342493729327,"NK cell","ABI1"
7.20967625401566e-08,0.734373509457477,0.702,0.568,0.000988735001475708,"NK cell","EIF3G"
7.32707017252134e-08,0.618689965225851,0.419,0.255,0.00100483440345958,"NK cell","TMEM50A"
7.65466343645672e-08,1.06074134424669,0.267,0.131,0.00104976054367568,"NK cell","PSENEN"
7.72305155860757e-08,1.18424969118526,0.251,0.118,0.00105913929074744,"NK cell","FDFT1"
7.80831196947096e-08,0.599604111210394,0.377,0.216,0.00107083190349325,"NK cell","RALY"
1.06699312432231e-07,1.25591280626594,0.251,0.121,0.00146327437069562,"NK cell","PRPF40A"
1.28152103621175e-07,0.884412930476412,0.403,0.241,0.00175747794906079,"NK cell","ATP6AP2"
1.44267089301681e-07,1.18621096164709,0.298,0.157,0.00197847886268325,"NK cell","MIR142"
1.48416812667072e-07,1.12159971959019,0.267,0.134,0.00203538816891622,"NK cell","SDF2L1"
1.60769989867634e-07,0.400433806579303,0.717,0.554,0.00220479964104473,"NK cell","ENO1"
1.70361818513692e-07,0.995175662804536,0.33,0.188,0.00233634197909677,"NK cell","DSTN"
1.83645180822703e-07,1.65719049330371,0.283,0.155,0.00251851000980255,"NK cell","SLC9A3R1"
2.01774066551853e-07,1.77820153402449,0.277,0.147,0.00276712954869212,"NK cell","DEF6"
2.22288745809771e-07,0.594894756698406,0.707,0.577,0.0030484678600352,"NK cell","PSMB9"
3.42990586261955e-07,0.807139936025424,0.283,0.145,0.00470377289999645,"NK cell","C17orf62"
3.52734599705495e-07,1.55480883541578,0.314,0.172,0.00483740230036116,"NK cell","LYAR"
3.54228579246203e-07,1.25725470332764,0.319,0.179,0.00485789073578242,"NK cell","DDOST"
3.7889396538877e-07,0.675730988189079,0.471,0.306,0.00519615184134159,"NK cell","CYCS"
4.20881252471636e-07,0.435197102980785,0.916,0.848,0.00577196549639601,"NK cell","UBC"
4.29052450151087e-07,0.797909687095524,0.408,0.259,0.005884025301372,"NK cell","PSMA5"
4.705336782871e-07,0.300502104000643,0.927,0.845,0.00645289886402929,"NK cell","GAPDH"
4.83583549159854e-07,0.794291811805332,0.565,0.422,0.00663186479317824,"NK cell","TUBA1B"
5.75886403390068e-07,1.09292670961682,0.304,0.172,0.0078977061360914,"NK cell","MIEN1"
6.14322251652211e-07,0.907286365147809,0.293,0.161,0.00842481535915842,"NK cell","CCDC107"
6.28641750930182e-07,0.971532305765613,0.539,0.377,0.00862119297225652,"NK cell","C1orf162"
8.73198242940051e-07,0.924261718243765,0.272,0.148,0.0119750407036799,"NK cell","GOLGA7"
9.57682886087531e-07,0.639010743520945,0.513,0.363,0.0131336630998044,"NK cell","GHITM"
1.14061610558339e-06,0.814450985506529,0.382,0.242,0.0156424092719707,"NK cell","MAP1LC3B"
1.21470573055394e-06,0.99857600975744,0.288,0.157,0.0166584743888167,"NK cell","NDUFA6"
1.27320344993607e-06,0.597972312744734,0.387,0.237,0.0174607121124232,"NK cell","CD47"
1.43276472343679e-06,0.600554835909345,0.466,0.314,0.0196489354172121,"NK cell","ATP5J2"
1.46219038958076e-06,1.08950312291452,0.393,0.253,0.0200524790027105,"NK cell","WDR1"
1.4661298472505e-06,0.82533225071139,0.277,0.15,0.0201065047251933,"NK cell","TBCC"
1.81160979324354e-06,1.43574317713212,0.257,0.136,0.0248444167045419,"NK cell","SPN"
2.33679312460944e-06,0.813451753687097,0.309,0.174,0.0320467809108938,"NK cell","FERMT3"
2.42228802887974e-06,0.9269412413108,0.408,0.275,0.0332192580280567,"NK cell","IRF1"
2.43827480921315e-06,0.482874409228452,0.634,0.499,0.0334385007335492,"NK cell","TPI1"
2.48192294689582e-06,1.05352403742169,0.283,0.161,0.0340370912937292,"NK cell","C19orf66"
2.53382089274704e-06,0.687877005965723,0.403,0.257,0.0347488197231329,"NK cell","SRI"
2.96550990580039e-06,1.1385217654301,0.298,0.174,0.0406690028481465,"NK cell","HMOX2"
3.03655783543473e-06,0.56308564483674,0.529,0.388,0.0416433541551518,"NK cell","TMEM59"
3.05292776336448e-06,0.682065656081653,0.377,0.233,0.0418678513467805,"NK cell","SAMHD1"
3.2206680499978e-06,0.760450025803597,0.356,0.217,0.0441682416376698,"NK cell","RNF213"
3.83487057383886e-06,0.830482818119847,0.283,0.155,0.0525914150496262,"NK cell","PHPT1"
4.02615174661556e-06,0.794583416750379,0.298,0.167,0.0552146450530858,"NK cell","ADRM1"
4.30962405661587e-06,0.518425918001054,0.55,0.405,0.05910218431243,"NK cell","ACTR3"
5.17052149548718e-06,1.07144456738704,0.293,0.174,0.0709085317891112,"NK cell","RASSF5"
5.6185187772892e-06,0.488048227917657,0.571,0.427,0.0770523665117441,"NK cell","COPE"
5.89700747528759e-06,0.482133659192838,0.361,0.214,0.080871560516094,"NK cell","CEBPD"
6.36464802182973e-06,1.14102286282908,0.325,0.204,0.0872847829713729,"NK cell","FLNA"
6.81771057091021e-06,0.95102260886481,0.445,0.306,0.0934980827694627,"NK cell","RBM8A"
8.37098499422896e-06,0.883161320256599,0.257,0.139,0.114799688210856,"NK cell","RNF5"
9.12839993555889e-06,0.749798287883016,0.382,0.245,0.125186876716255,"NK cell","TCF25"
1.10258917397166e-05,0.64509445598435,0.325,0.208,0.151209079318473,"NK cell","BTN3A2"
1.12069981959771e-05,0.649092583947142,0.487,0.365,0.15369277325963,"NK cell","CDC42"
1.19260665451102e-05,1.13652731412735,0.372,0.229,0.163554076599642,"NK cell","NDUFS8"
1.23567913940539e-05,0.45384031811651,0.843,0.726,0.169461037178056,"NK cell","EMP3"
1.35232421754727e-05,0.379227311344647,0.277,0.162,0.185457743194433,"NK cell","VDAC3"
1.36211292068408e-05,0.67929452306604,0.267,0.149,0.186800165942615,"NK cell","SNRPE"
1.40795590144457e-05,0.663471446059923,0.351,0.224,0.193087072324108,"NK cell","DCTN3"
1.41804253822035e-05,1.08996648715593,0.361,0.239,0.194470353691539,"NK cell","CCDC12"
1.49827064657716e-05,0.452610460183309,0.712,0.59,0.205472836471592,"NK cell","SUMO2"
1.53523524528244e-05,0.89332897903345,0.288,0.17,0.210542161538034,"NK cell","CNPY2"
1.54711846668113e-05,0.805451047658505,0.356,0.227,0.212171826520651,"NK cell","GADD45B"
1.5981677717805e-05,1.00409975436992,0.518,0.385,0.219172728221978,"NK cell","SRSF2"
1.64534359393603e-05,0.980205450347885,0.597,0.465,0.225642420472388,"NK cell","SRSF3"
1.65415645826815e-05,0.921416070935378,0.393,0.279,0.226851016686894,"NK cell","NDUFB7"
1.76224799410707e-05,0.722571754142276,0.298,0.175,0.241674689911844,"NK cell","DNAJB6"
1.80135095085528e-05,1.457255587418,0.277,0.162,0.247037269400293,"NK cell","NDUFS2"
1.84029664183691e-05,0.741473471296175,0.267,0.157,0.252378281461514,"NK cell","PLEKHJ1"
2.01227345277921e-05,0.618841753360057,0.424,0.298,0.27596318131414,"NK cell","SRSF9"
2.05178800369289e-05,0.430270300507944,0.634,0.508,0.281382206826443,"NK cell","TMBIM6"
2.25957488339097e-05,0.992767859960081,0.314,0.2,0.309878099508237,"NK cell","WIPF1"
2.43054716467667e-05,0.730714696429944,0.649,0.528,0.333325238163759,"NK cell","HSP90AA1"
2.59169200702992e-05,0.914562051615801,0.267,0.157,0.355424641844084,"NK cell","ZFAND6"
2.77373451174632e-05,0.78312861589473,0.408,0.297,0.38038995094089,"NK cell","SPCS2"
2.98104203230738e-05,0.663224405752476,0.293,0.178,0.408820104310634,"NK cell","DECR1"
2.99821143474686e-05,0.964387499912647,0.257,0.148,0.411174716161185,"NK cell","LSM1"
3.05567854715998e-05,0.936849792385405,0.251,0.141,0.41905575595752,"NK cell","GTF3C6"
3.1202296744549e-05,0.753833014457408,0.366,0.248,0.427908297554745,"NK cell","BUD31"
3.14855417329961e-05,0.780585704576538,0.351,0.23,0.431792719326308,"NK cell","UBE2L3"
3.21639621671769e-05,0.855296583059422,0.419,0.298,0.441096577160664,"NK cell","BAX"
3.40321760102818e-05,0.517178793626646,0.623,0.483,0.466717261805004,"NK cell","AES"
3.42226817499103e-05,0.716956479455726,0.419,0.292,0.46932985751827,"NK cell","SUB1"
3.46376643478734e-05,1.18831390257428,0.257,0.152,0.475020928866735,"NK cell","DENND2D"
3.47053631627946e-05,0.872494427504307,0.351,0.229,0.475949350414565,"NK cell","P4HB"
3.55706132331207e-05,0.383907693316507,0.534,0.374,0.487815389879017,"NK cell","H3F3A"
3.57339702423354e-05,0.561274702478769,0.298,0.179,0.490055667903387,"NK cell","OSTC"
3.71399328610735e-05,0.646077062902508,0.325,0.206,0.509337039256762,"NK cell","IMP3"
3.8062195906579e-05,0.576357832393442,0.586,0.472,0.521984954662824,"NK cell","COX6A1"
3.9738247911011e-05,0.792134173284886,0.304,0.189,0.544970331851605,"NK cell","CFLAR"
4.10522367990738e-05,0.998024020287929,0.455,0.333,0.562990375462498,"NK cell","CSNK2B"
4.29125134952797e-05,0.99022256223644,0.335,0.218,0.588502210074266,"NK cell","SIGIRR"
5.16776172337459e-05,0.539653471803468,0.335,0.22,0.708706842743592,"NK cell","MAF1"
5.50614017293626e-05,0.772673607561383,0.346,0.233,0.755112063316478,"NK cell","DOK2"
5.62255134225482e-05,0.502114762145815,0.576,0.468,0.771076691076826,"NK cell","TPM3"
6.48376349247911e-05,0.94254049771151,0.325,0.213,0.889183325358586,"NK cell","CHMP5"
6.96836732230274e-05,0.363901536611466,0.702,0.549,0.955641894580598,"NK cell","CAPZB"
6.97621153364777e-05,0.45883744414916,0.602,0.505,0.956717649724455,"NK cell","TAGLN2"
7.40391497599667e-05,0.655279288306883,0.283,0.176,1,"NK cell","IDH2"
7.8248275065884e-05,0.693000146365741,0.403,0.279,1,"NK cell","AURKAIP1"
8.30315854797933e-05,0.789464541444836,0.277,0.17,1,"NK cell","IFI16"
8.35891370525944e-05,0.757459705212305,0.277,0.171,1,"NK cell","KDELR2"
9.0642481855217e-05,0.64726411523333,0.565,0.465,1,"NK cell","SELL"
9.94946845381807e-05,0.83102868932784,0.293,0.186,1,"NK cell","COPZ1"
0.000102705670134698,0.419873185079725,0.508,0.38,1,"NK cell","C11orf58"
0.00010882485975747,0.824295491424088,0.251,0.15,1,"NK cell","POMP"
0.000110181396781608,0.735158084195038,0.288,0.182,1,"NK cell","MYH9"
0.000110600388076698,0.586883321511873,0.403,0.282,1,"NK cell","PDCD6"
0.000112998246583286,0.870931548186668,0.267,0.164,1,"NK cell","ATP6V1E1"
0.000114935085648752,0.552741660787789,0.33,0.214,1,"NK cell","FMNL1"
0.000127100318090579,0.712870353710736,0.361,0.253,1,"NK cell","LMAN2"
0.00012809867213208,0.507991296793282,0.455,0.339,1,"NK cell","SNRPB"
0.000129136678956149,0.327144854700355,0.613,0.5,1,"NK cell","VAMP8"
0.000129466811387047,0.996614847334027,0.262,0.16,1,"NK cell","COMMD7"
0.000130267449759862,0.499143015175948,0.393,0.273,1,"NK cell","RAB5C"
0.000133416681409116,0.57253693303617,0.419,0.309,1,"NK cell","PAIP2"
0.000134169258474271,0.445666048696153,0.377,0.25,1,"NK cell","DUSP2"
0.000134221584657667,0.82308453358033,0.366,0.256,1,"NK cell","CHMP2A"
0.00013601132659536,0.406816093876682,0.272,0.166,1,"NK cell","LUC7L3"
0.00013661174052884,0.686201234048837,0.346,0.228,1,"NK cell","PGAM1"
0.000138371560538595,0.389617782967644,0.466,0.337,1,"NK cell","UBE2L6"
0.000149179342599441,0.762953136714119,0.288,0.182,1,"NK cell","TMEM160"
0.000151517432070831,0.698952904103416,0.398,0.294,1,"NK cell","TBC1D10C"
0.000153327481287683,0.714527113631748,0.257,0.157,1,"NK cell","SEC11C"
0.000154715583764758,0.435453584852902,0.586,0.482,1,"NK cell","PARK7"
0.000156074021508674,0.68309220328264,0.283,0.174,1,"NK cell","WSB1"
0.000160665887463951,1.03739731144338,0.251,0.153,1,"NK cell","CDK2AP2"
0.000168307327976177,0.327470934474763,0.848,0.803,1,"NK cell","CORO1A"
0.000169134372324378,0.694076273132169,0.293,0.188,1,"NK cell","MRPL34"
0.000169207653849958,0.783439854827235,0.257,0.155,1,"NK cell","PUF60"
0.00018739002633578,1.10332467365023,0.419,0.326,1,"NK cell","HLA-F"
0.00019376353543028,0.750636747404863,0.304,0.203,1,"NK cell","EMC4"
0.000200220127658549,0.501434256163427,0.45,0.324,1,"NK cell","NDUFA1"
0.00020487622162611,0.317658955902029,0.686,0.558,1,"NK cell","RHOA"
0.000212555571698068,0.726792736964206,0.277,0.178,1,"NK cell","PDAP1"
0.000215464662345168,0.496651889775644,0.408,0.29,1,"NK cell","MDH2"
0.00022827639020472,0.79784214334125,0.33,0.23,1,"NK cell","ACP1"
0.000242054035018657,0.569352625343544,0.304,0.196,1,"NK cell","MRPL51"
0.000256884502674226,0.541343858507397,0.419,0.307,1,"NK cell","PSMB7"
0.000263697176179586,0.526789997580539,0.461,0.351,1,"NK cell","POLR2L"
0.000273219532268046,0.600970127822486,0.309,0.204,1,"NK cell","IL10RA"
0.000276587183559231,1.13178539980048,0.257,0.158,1,"NK cell","ATP1B3"
0.000286764173416229,0.610398703855959,0.346,0.237,1,"NK cell","BANF1"
0.000292440031582135,0.300696817726314,0.471,0.356,1,"NK cell","C9orf16"
0.000293232568944121,0.541057762254755,0.351,0.238,1,"NK cell","SRSF11"
0.00029355670567904,0.658833903459591,0.267,0.165,1,"NK cell","FIBP"
0.00029731110308675,0.823817259337277,0.257,0.161,1,"NK cell","RNF166"
0.000315864764156323,0.66353154829494,0.298,0.2,1,"NK cell","POLR3GL"
0.000316925056367627,0.512708877384309,0.257,0.156,1,"NK cell","ARHGAP30"
0.00033761522055533,0.553000249631084,0.298,0.189,1,"NK cell","ANP32A"
0.000361037012671811,0.474161809764014,0.644,0.524,1,"NK cell","EVL"
0.000377828493614309,0.520126336169387,0.408,0.287,1,"NK cell","NOP10"
0.000378380393878918,0.416874438570972,0.77,0.649,1,"NK cell","LIMD2"
0.000383823590815186,0.406440597610387,0.539,0.424,1,"NK cell","ATP5G3"
0.000384633933771148,0.635952758921497,0.492,0.394,1,"NK cell","NDUFB8.1"
0.000399493851341939,0.360033338977299,0.592,0.49,1,"NK cell","HNRNPK"
0.000403677851435161,0.584681075240892,0.314,0.217,1,"NK cell","RPN2"
0.000408564855349781,0.774519189531733,0.293,0.189,1,"NK cell","HSD17B10"
0.000428406414898398,0.616364096362473,0.319,0.209,1,"NK cell","NUDC"
0.000435743835562958,1.29354415457832,0.346,0.237,1,"NK cell","RPS19BP1"
0.00043674564665411,0.419329549457222,0.471,0.369,1,"NK cell","GLRX"
0.000442350115438788,0.578259156462657,0.398,0.284,1,"NK cell","GYPC"
0.000448058912247853,0.497236381360246,0.618,0.519,1,"NK cell","SLC25A3"
0.000505888288497011,0.535754642953435,0.372,0.262,1,"NK cell","SP100"
0.000546688054359219,0.506632864796739,0.309,0.204,1,"NK cell","RTFDC1"
0.000558084135891154,0.674605283277753,0.335,0.229,1,"NK cell","MDH1"
0.000573945742697933,0.382974924280661,0.529,0.414,1,"NK cell","ICAM3"
0.00060007799965601,0.497924951595935,0.539,0.423,1,"NK cell","EID1"
0.000611698761189318,0.47460452687456,0.251,0.157,1,"NK cell","POLR2E"
0.000613762683361467,0.615319553507739,0.272,0.176,1,"NK cell","ZNF207"
0.000621715379692539,0.578535541000107,0.314,0.211,1,"NK cell","MBNL1"
0.000668757974593552,0.554600940415193,0.335,0.248,1,"NK cell","SEPW1"
0.000672821933310934,0.398260528079113,0.304,0.201,1,"NK cell","RBCK1"
0.000677259438757995,0.38473599965576,0.403,0.28,1,"NK cell","SUPT4H1"
0.000714894404827052,0.357812439920821,0.482,0.374,1,"NK cell","HNRNPF"
0.000726175543232971,0.410587808914924,0.435,0.322,1,"NK cell","SEC11A"
0.000762292292405237,0.551663645616343,0.288,0.193,1,"NK cell","TGFB1"
0.000820991419084401,0.971357203195892,0.267,0.179,1,"NK cell","PIM1"
0.000822337777698051,0.446908998083368,0.497,0.4,1,"NK cell","ATP5B"
0.000837795983424565,0.856452065633578,0.267,0.18,1,"NK cell","CCT5"
0.000864892313252933,0.496030961878094,0.372,0.268,1,"NK cell","ZNHIT1"
0.000964934745375946,1.09537975473737,0.304,0.213,1,"NK cell","CSK"
0.00102863064815434,0.74772698372056,0.707,0.639,1,"NK cell","RBM3"
0.00104974513488295,0.438959971665756,0.319,0.215,1,"NK cell","CAPN2"
0.00105424830136299,0.636840254017398,0.319,0.226,1,"NK cell","TAPSAR1"
0.00110879287150227,0.340862026991804,0.414,0.302,1,"NK cell","C20orf24"
0.00111167471664539,0.593768917922686,0.262,0.176,1,"NK cell","RPA2"
0.00114261074071101,0.297848261703825,0.382,0.284,1,"NK cell","TMBIM4.1"
0.00114745177558624,1.22009092059656,0.272,0.171,1,"NK cell","C16orf13"
0.00114979640927219,0.691240028629702,0.314,0.219,1,"NK cell","EIF6"
0.0011771437011119,1.36660851961671,0.435,0.333,1,"NK cell","DYNLL1"
0.00120693441468354,0.982914849623172,0.251,0.165,1,"NK cell","CMTM6"
0.00123364999796877,0.883856021547179,0.309,0.212,1,"NK cell","DNAJC8"
0.0012840394300301,0.473412743724153,0.309,0.223,1,"NK cell","TERF2IP"
0.00128664415483354,0.299637223064753,0.628,0.533,1,"NK cell","GIMAP7"
0.00132549070100626,0.581890743403434,0.377,0.28,1,"NK cell","VDAC2"
0.00134341875052001,0.621634921994798,0.262,0.176,1,"NK cell","EPSTI1"
0.00136238409722402,0.565391589100562,0.304,0.209,1,"NK cell","SDHC"
0.00147497636498755,0.417969581800949,0.508,0.408,1,"NK cell","H2AFZ"
0.00151419798075472,0.515402617219381,0.309,0.21,1,"NK cell","PSMB2"
0.00156040973991725,0.49179150431944,0.309,0.207,1,"NK cell","SNRPD1"
0.00158655744402406,0.615041954176994,0.325,0.237,1,"NK cell","PPP2R5C"
0.00158720413228802,0.540322744321453,0.403,0.313,1,"NK cell","EIF3I"
0.00163840115940519,0.489646091148121,0.335,0.242,1,"NK cell","HNRNPU"
0.00164273810306649,0.486867302150997,0.377,0.278,1,"NK cell","PSMD4"
0.00165254421974025,0.392644941064463,0.461,0.369,1,"NK cell","UFC1"
0.0016621582313353,0.616409616555097,0.377,0.282,1,"NK cell","ARHGDIA"
0.00171500511259472,0.554370288673721,0.304,0.204,1,"NK cell","XAF1"
0.00171707273932894,0.313902064319324,0.487,0.379,1,"NK cell","COX8A"
0.00177967860158546,0.497023496586612,0.309,0.215,1,"NK cell","CDKN2D"
0.00179473418593351,0.419290479464407,0.33,0.234,1,"NK cell","RNPS1"
0.00182304271448495,0.486460224310815,0.366,0.27,1,"NK cell","MTDH"
0.00186709610315579,0.734084989070739,0.251,0.169,1,"NK cell","PSMC3"
0.00188536229468323,0.579149333793331,0.754,0.704,1,"NK cell","CIRBP"
0.0019407245971652,0.496932503342437,0.257,0.167,1,"NK cell","GTF2A2"
0.00215582892106278,0.31643068012842,0.445,0.348,1,"NK cell","COX5A"
0.00222649900735336,0.650772968085912,0.251,0.171,1,"NK cell","POLR2F"
0.00224414988203664,0.513487960791533,0.754,0.68,1,"NK cell","EIF4A1"
0.00230886122979308,0.411659859206013,0.398,0.309,1,"NK cell","FKBP8"
0.00237846925804729,0.550573798803683,0.309,0.225,1,"NK cell","EIF4H"
0.00246347061151234,0.735529217743646,0.251,0.168,1,"NK cell","IDH3B"
0.00273283648064571,0.628722293301871,0.267,0.185,1,"NK cell","TMED10"
0.00276023521140708,0.275353083303166,0.691,0.629,1,"NK cell","HMGB1"
0.00283422100298986,0.510524029641505,0.408,0.311,1,"NK cell","STK17A"
0.00284981109344882,0.758708163537397,0.639,0.557,1,"NK cell","PSMA7"
0.00287035078359315,1.20348473610777,0.34,0.257,1,"NK cell","FAM96B"
0.00293715040823529,0.558817740022022,0.251,0.17,1,"NK cell","MAGOH"
0.00296066961771736,0.480581439579509,0.372,0.282,1,"NK cell","UQCRFS1"
0.00300526144105329,0.549685189229709,0.319,0.232,1,"NK cell","CELF2"
0.00303384260033946,0.326709318776439,0.319,0.226,1,"NK cell","PSMA2.1"
0.00329441795607402,0.268200177200301,0.759,0.661,1,"NK cell","LY6E"
0.00342327587268536,0.350792569963692,0.571,0.487,1,"NK cell","LDHA"
0.00353498104094333,0.749171958491108,0.272,0.19,1,"NK cell","SDHD"
0.00356546959132186,0.93773895635777,0.377,0.29,1,"NK cell","DNAJA1"
0.00362504647788098,0.554931812179904,0.335,0.249,1,"NK cell","H2AFV"
0.00377749921636029,0.359247014515321,0.298,0.21,1,"NK cell","CKLF"
0.00387069080980138,0.367026611612511,0.408,0.326,1,"NK cell","SRP9"
0.00396050564397831,0.514934726716124,0.298,0.221,1,"NK cell","RER1"
0.00408108679515191,0.56930890257557,0.314,0.237,1,"NK cell","DBNL"
0.00423640170538197,0.671490443807192,0.272,0.197,1,"NK cell","SF3B14"
0.00429086040716432,0.315143940718289,0.272,0.189,1,"NK cell","CCT7"
0.00431336410418418,0.278399179770209,0.539,0.461,1,"NK cell","SKP1"
0.00444399315025529,0.446848725752221,0.309,0.228,1,"NK cell","STUB1"
0.00452462482308092,0.347161621917884,0.272,0.192,1,"NK cell","VPS29"
0.0045637132484226,0.575412123687333,0.277,0.198,1,"NK cell","NDUFAB1"
0.00472626453530767,0.401864699919796,0.267,0.189,1,"NK cell","CRBN"
0.00473103311661862,0.409361871299404,0.293,0.204,1,"NK cell","CCT3"
0.00474371308415368,0.670162303777724,0.361,0.268,1,"NK cell","VASP"
0.00481562364489098,0.287953344652398,0.361,0.268,1,"NK cell","EIF5"
0.00500573103742001,0.355615274234905,0.346,0.261,1,"NK cell","GNB2"
0.0050563504093814,0.273044823239005,0.304,0.22,1,"NK cell","CDC37"
0.00508604749530215,0.352299128673282,0.356,0.269,1,"NK cell","NCOR1"
0.00514090019222284,0.456236501634173,0.55,0.46,1,"NK cell","SNX3"
0.00516823406035585,0.671683323586215,0.251,0.176,1,"NK cell","C7orf73"
